X,Real,Imaginary
14.84639916,-0.001025203,0.001491991
14.84487377,-0.001031339,0.00152758
14.84334838,-0.001047844,0.001554058
14.84182299,-0.001045412,0.001517518
14.8402976,-0.001037481,0.001570632
14.83877221,-0.001040927,0.001573938
14.83724682,-0.001009741,0.001545842
14.83572142,-0.00101566,0.001544761
14.83419603,-0.001023252,0.001550884
14.83267064,-0.000994791,0.001560459
14.83114525,-0.00103169,0.001522794
14.82961986,-0.001008877,0.001553106
14.82809447,-0.00100204,0.001540351
14.82656908,-0.001018644,0.001524789
14.82504369,-0.001038916,0.001533294
14.8235183,-0.000999899,0.001548807
14.82199291,-0.001032141,0.001535078
14.82046751,-0.001040502,0.001537972
14.81894212,-0.000998232,0.001537149
14.81741673,-0.001022079,0.001559248
14.81589134,-0.00101504,0.001551115
14.81436595,-0.001012577,0.001537626
14.81284056,-0.001040839,0.001544317
14.81131517,-0.001033552,0.00151372
14.80978978,-0.000983366,0.001532663
14.80826439,-0.00102971,0.001529401
14.80673899,-0.00103854,0.001549828
14.8052136,-0.001030328,0.001566371
14.80368821,-0.001038055,0.001531852
14.80216282,-0.001031576,0.00153681
14.80063743,-0.001015912,0.001551748
14.79911204,-0.001000422,0.001569312
14.79758665,-0.001034125,0.001522811
14.79606126,-0.001010295,0.00154394
14.79453587,-0.00102726,0.001535212
14.79301048,-0.001031064,0.001540065
14.79148508,-0.001051467,0.001508589
14.78995969,-0.001033751,0.001552457
14.7884343,-0.001033673,0.001562349
14.78690891,-0.001051765,0.001580764
14.78538352,-0.001011247,0.001593446
14.78385813,-0.001002522,0.001510976
14.78233274,-0.001046298,0.001541323
14.78080735,-0.001054986,0.001553314
14.77928196,-0.001009779,0.00155495
14.77775657,-0.00098879,0.001557096
14.77623117,-0.001025365,0.001527029
14.77470578,-0.001070009,0.001528391
14.77318039,-0.001054138,0.001550111
14.771655,-0.001038724,0.001577883
14.77012961,-0.001026903,0.001593072
14.76860422,-0.000994082,0.001545674
14.76707883,-0.001041941,0.001576475
14.76555344,-0.001026759,0.001507835
14.76402805,-0.001019429,0.001570822
14.76250265,-0.001022654,0.001562028
14.76097726,-0.001055819,0.001557419
14.75945187,-0.00102866,0.001590776
14.75792648,-0.001028939,0.00155167
14.75640109,-0.000988194,0.001597824
14.7548757,-0.000994873,0.001563485
14.75335031,-0.001030293,0.001542813
14.75182492,-0.000985265,0.001574435
14.75029953,-0.0010043,0.001538
14.74877414,-0.000980814,0.001545426
14.74724874,-0.001030643,0.001515951
14.74572335,-0.00102903,0.001549522
14.74419796,-0.001030715,0.001530729
14.74267257,-0.001080965,0.001550875
14.74114718,-0.001026428,0.001531787
14.73962179,-0.00102811,0.001583818
14.7380964,-0.001059793,0.00157345
14.73657101,-0.001007397,0.001583916
14.73504562,-0.001031813,0.001572883
14.73352022,-0.001001173,0.00158367
14.73199483,-0.001005079,0.001564071
14.73046944,-0.001012857,0.001535026
14.72894405,-0.00101792,0.00154002
14.72741866,-0.001029453,0.00156598
14.72589327,-0.001037645,0.001555955
14.72436788,-0.001016264,0.001561647
14.72284249,-0.001026739,0.001541455
14.7213171,-0.001008259,0.00155994
14.71979171,-0.000991466,0.00154646
14.71826631,-0.001039404,0.001541287
14.71674092,-0.001044979,0.001541254
14.71521553,-0.001077995,0.001580765
14.71369014,-0.001012475,0.001550178
14.71216475,-0.001026915,0.00156922
14.71063936,-0.001025588,0.001598
14.70911397,-0.001004843,0.001556257
14.70758858,-0.001053683,0.001550419
14.70606319,-0.001024946,0.001557409
14.7045378,-0.001037309,0.001564201
14.7030124,-0.000989702,0.001601131
14.70148701,-0.001029546,0.001543332
14.69996162,-0.001042216,0.001550377
14.69843623,-0.00101417,0.001601273
14.69691084,-0.001012163,0.001578115
14.69538545,-0.001013597,0.00153689
14.69386006,-0.001055039,0.001585167
14.69233467,-0.001027885,0.001556567
14.69080928,-0.001009363,0.001573118
14.68928388,-0.001002937,0.001587478
14.68775849,-0.001027221,0.00155215
14.6862331,-0.00102827,0.001562704
14.68470771,-0.001038171,0.001576412
14.68318232,-0.001020296,0.001559114
14.68165693,-0.001001846,0.001549053
14.68013154,-0.00102176,0.001587625
14.67860615,-0.001002389,0.001568464
14.67708076,-0.001042142,0.001578472
14.67555537,-0.001019937,0.001554714
14.67402997,-0.001022386,0.001538614
14.67250458,-0.001045571,0.001563887
14.67097919,-0.001028146,0.0015947
14.6694538,-0.001032178,0.001556594
14.66792841,-0.001014697,0.00160857
14.66640302,-0.000984215,0.001580223
14.66487763,-0.001026934,0.001587816
14.66335224,-0.000994932,0.001549448
14.66182685,-0.001015989,0.001564003
14.66030146,-0.00101138,0.001548487
14.65877606,-0.001009706,0.001521588
14.65725067,-0.001020818,0.001560534
14.65572528,-0.001035146,0.001572452
14.65419989,-0.001042806,0.001581609
14.6526745,-0.001030319,0.001530864
14.65114911,-0.001046657,0.001573351
14.64962372,-0.00103274,0.001577398
14.64809833,-0.001021256,0.001602964
14.64657294,-0.001007411,0.001584483
14.64504754,-0.001003625,0.001544833
14.64352215,-0.001033174,0.001542448
14.64199676,-0.001035575,0.001593205
14.64047137,-0.001034378,0.00157858
14.63894598,-0.000998231,0.001569624
14.63742059,-0.001012938,0.00156604
14.6358952,-0.001024415,0.001530779
14.63436981,-0.001031341,0.001573814
14.63284442,-0.001065208,0.001573618
14.63131903,-0.001021837,0.001565149
14.62979363,-0.001016902,0.001585543
14.62826824,-0.001044044,0.001553013
14.62674285,-0.001042865,0.001592827
14.62521746,-0.001049328,0.001602255
14.62369207,-0.001000043,0.001594324
14.62216668,-0.001001248,0.001574095
14.62064129,-0.001030767,0.001560461
14.6191159,-0.001016939,0.001566892
14.61759051,-0.001029148,0.001565085
14.61606511,-0.000982058,0.001549554
14.61453972,-0.001038415,0.001568151
14.61301433,-0.001060345,0.001582223
14.61148894,-0.001024462,0.001601042
14.60996355,-0.001044168,0.001556143
14.60843816,-0.00105205,0.00158721
14.60691277,-0.000999768,0.00156341
14.60538738,-0.001078683,0.001572842
14.60386199,-0.001018142,0.001632767
14.6023366,-0.001034004,0.001609279
14.6008112,-0.000998778,0.001585253
14.59928581,-0.001010346,0.00158357
14.59776042,-0.001001323,0.001567159
14.59623503,-0.001029433,0.001581803
14.59470964,-0.001033784,0.00156832
14.59318425,-0.001035039,0.001577762
14.59165886,-0.000998595,0.001592498
14.59013347,-0.001021709,0.00155463
14.58860808,-0.00100732,0.001570747
14.58708269,-0.001050082,0.001594778
14.58555729,-0.001036202,0.001602733
14.5840319,-0.001015201,0.001589009
14.58250651,-0.001025227,0.001557195
14.58098112,-0.001020915,0.001601383
14.57945573,-0.00099776,0.001598674
14.57793034,-0.001010436,0.001587843
14.57640495,-0.001019418,0.001574393
14.57487956,-0.001034813,0.00155836
14.57335417,-0.001027101,0.001555286
14.57182877,-0.00103249,0.001565824
14.57030338,-0.001031479,0.001601261
14.56877799,-0.001017289,0.001582435
14.5672526,-0.00101453,0.001594549
14.56572721,-0.00102852,0.00157124
14.56420182,-0.001047969,0.00157379
14.56267643,-0.001047273,0.001587393
14.56115104,-0.00102514,0.001604248
14.55962565,-0.001021871,0.001589616
14.55810026,-0.001025496,0.001606533
14.55657486,-0.0009951,0.001590218
14.55504947,-0.001021117,0.001595802
14.55352408,-0.001013936,0.001566774
14.55199869,-0.001025135,0.001588784
14.5504733,-0.001013392,0.001588902
14.54894791,-0.001016272,0.001584256
14.54742252,-0.001036877,0.001547086
14.54589713,-0.001034854,0.001592755
14.54437174,-0.001021408,0.001566904
14.54284634,-0.001061043,0.001610385
14.54132095,-0.001021777,0.00158006
14.53979556,-0.00102152,0.001585625
14.53827017,-0.001046745,0.001591834
14.53674478,-0.001016852,0.001601374
14.53521939,-0.001013682,0.001581958
14.533694,-0.001023111,0.001621503
14.53216861,-0.001038674,0.001592576
14.53064322,-0.001014793,0.001585826
14.52911783,-0.001011558,0.001567369
14.52759243,-0.001053223,0.001588852
14.52606704,-0.001020637,0.001636892
14.52454165,-0.001038354,0.001615541
14.52301626,-0.001010653,0.001596275
14.52149087,-0.000992363,0.001576434
14.51996548,-0.001014818,0.001587567
14.51844009,-0.001007961,0.001567519
14.5169147,-0.00102633,0.001577898
14.51538931,-0.00104574,0.001604911
14.51386392,-0.001036537,0.001614782
14.51233852,-0.001009995,0.001572198
14.51081313,-0.001003969,0.001600386
14.50928774,-0.001029214,0.001582275
14.50776235,-0.001041344,0.001604023
14.50623696,-0.001002909,0.001609271
14.50471157,-0.001009338,0.001584629
14.50318618,-0.00104008,0.001589729
14.50166079,-0.001004449,0.001592912
14.5001354,-0.001021683,0.001579374
14.49861,-0.001025212,0.001597506
14.49708461,-0.001032177,0.001590305
14.49555922,-0.001018883,0.001596681
14.49403383,-0.001002996,0.001593586
14.49250844,-0.001070882,0.001614625
14.49098305,-0.00099436,0.001568557
14.48945766,-0.00101586,0.001603744
14.48793227,-0.001011075,0.001593191
14.48640688,-0.001037624,0.001586966
14.48488149,-0.001039209,0.001584501
14.48335609,-0.001014605,0.001606048
14.4818307,-0.001010823,0.001603717
14.48030531,-0.001027409,0.001594042
14.47877992,-0.001022733,0.001595216
14.47725453,-0.001022448,0.001578491
14.47572914,-0.001017793,0.001601748
14.47420375,-0.001037553,0.001577441
14.47267836,-0.001041127,0.001582398
14.47115297,-0.001016059,0.001596409
14.46962758,-0.001048515,0.001609009
14.46810218,-0.001020178,0.001583237
14.46657679,-0.001025021,0.001614403
14.4650514,-0.001053853,0.001590857
14.46352601,-0.001029157,0.001577417
14.46200062,-0.001037735,0.001619537
14.46047523,-0.001000284,0.0015951
14.45894984,-0.001072243,0.001604896
14.45742445,-0.001047275,0.001616802
14.45589906,-0.001009966,0.001624959
14.45437366,-0.0010127,0.001603222
14.45284827,-0.001034483,0.001598931
14.45132288,-0.001013281,0.001630744
14.44979749,-0.001045593,0.001592332
14.4482721,-0.000996005,0.001611164
14.44674671,-0.001008531,0.001595335
14.44522132,-0.001025555,0.001581641
14.44369593,-0.001026679,0.0016091
14.44217054,-0.001040973,0.001632468
14.44064515,-0.001037071,0.001580669
14.43911975,-0.001022246,0.001631725
14.43759436,-0.000988016,0.001591881
14.43606897,-0.00105215,0.001550514
14.43454358,-0.00104259,0.001658839
14.43301819,-0.001003208,0.001599915
14.4314928,-0.001022153,0.001603628
14.42996741,-0.001053607,0.001601382
14.42844202,-0.00103422,0.00162919
14.42691663,-0.000992365,0.001610201
14.42539123,-0.001022789,0.001618408
14.42386584,-0.001020201,0.001595945
14.42234045,-0.001042445,0.001637886
14.42081506,-0.001013558,0.001611677
14.41928967,-0.001015938,0.001599088
14.41776428,-0.000997067,0.001614594
14.41623889,-0.001046583,0.001607643
14.4147135,-0.001000336,0.001605014
14.41318811,-0.001033202,0.001562383
14.41166272,-0.0010191,0.001613259
14.41013732,-0.001019923,0.001619889
14.40861193,-0.001011152,0.00160903
14.40708654,-0.001021713,0.001611437
14.40556115,-0.001026519,0.001603401
14.40403576,-0.001018213,0.001602131
14.40251037,-0.001005785,0.001576573
14.40098498,-0.001057399,0.001626502
14.39945959,-0.001020848,0.001576685
14.3979342,-0.001029747,0.001628564
14.39640881,-0.001033678,0.001606636
14.39488341,-0.001022523,0.001598164
14.39335802,-0.001060582,0.001598854
14.39183263,-0.001024282,0.00163315
14.39030724,-0.001008547,0.001589011
14.38878185,-0.00104279,0.001641918
14.38725646,-0.001014528,0.001621839
14.38573107,-0.000996563,0.001577933
14.38420568,-0.001050645,0.001565097
14.38268029,-0.001056184,0.001617527
14.38115489,-0.001031353,0.001641404
14.3796295,-0.001040451,0.001594548
14.37810411,-0.001034327,0.00161523
14.37657872,-0.001003986,0.001617091
14.37505333,-0.001062628,0.001621195
14.37352794,-0.001036975,0.001621369
14.37200255,-0.001034645,0.001634006
14.37047716,-0.001038826,0.001629876
14.36895177,-0.001012749,0.001613423
14.36742638,-0.001015654,0.00161527
14.36590098,-0.001034301,0.001626067
14.36437559,-0.001004974,0.001646414
14.3628502,-0.0010135,0.001627451
14.36132481,-0.00104463,0.001590079
14.35979942,-0.001033278,0.001581193
14.35827403,-0.001025014,0.001627509
14.35674864,-0.001056577,0.001639563
14.35522325,-0.001006823,0.001628213
14.35369786,-0.000993458,0.001587613
14.35217246,-0.001043716,0.001610118
14.35064707,-0.001046454,0.001610183
14.34912168,-0.00107387,0.001625653
14.34759629,-0.001003257,0.00163289
14.3460709,-0.001034017,0.001605856
14.34454551,-0.001036288,0.001623998
14.34302012,-0.00102878,0.001631465
14.34149473,-0.001042513,0.001638261
14.33996934,-0.001016158,0.001653179
14.33844395,-0.00104088,0.001600801
14.33691855,-0.001010091,0.001633198
14.33539316,-0.001004482,0.001611209
14.33386777,-0.001041483,0.001627481
14.33234238,-0.001039263,0.001621926
14.33081699,-0.001028293,0.001619933
14.3292916,-0.001016744,0.001618469
14.32776621,-0.001020153,0.001627135
14.32624082,-0.001062428,0.001615789
14.32471543,-0.001024982,0.001639035
14.32319004,-0.001041745,0.001626743
14.32166464,-0.001014953,0.001636891
14.32013925,-0.001040136,0.001592645
14.31861386,-0.00103786,0.001662418
14.31708847,-0.001030914,0.00165538
14.31556308,-0.00099762,0.001613288
14.31403769,-0.001014924,0.001627441
14.3125123,-0.001043761,0.001627821
14.31098691,-0.001011431,0.001602078
14.30946152,-0.001040474,0.001641794
14.30793612,-0.001022513,0.001630246
14.30641073,-0.00102308,0.001637455
14.30488534,-0.00103572,0.001604654
14.30335995,-0.001034876,0.001642783
14.30183456,-0.000999084,0.001617456
14.30030917,-0.001050378,0.001597239
14.29878378,-0.001025891,0.001645336
14.29725839,-0.001032465,0.001638558
14.295733,-0.001049647,0.001598206
14.29420761,-0.001043909,0.001626921
14.29268221,-0.001030575,0.001640543
14.29115682,-0.001016891,0.00164149
14.28963143,-0.000999848,0.001654482
14.28810604,-0.001046696,0.001585538
14.28658065,-0.001034923,0.001589759
14.28505526,-0.001065286,0.001635479
14.28352987,-0.00105538,0.001669754
14.28200448,-0.001030622,0.001651587
14.28047909,-0.001024366,0.001629833
14.2789537,-0.001077597,0.001594568
14.2774283,-0.001039557,0.00164663
14.27590291,-0.0010343,0.001659601
14.27437752,-0.00104452,0.001658954
14.27285213,-0.001018753,0.001642289
14.27132674,-0.001051052,0.001663098
14.26980135,-0.001035241,0.00165498
14.26827596,-0.001019153,0.001620618
14.26675057,-0.001034521,0.001667073
14.26522518,-0.00103086,0.001633533
14.26369978,-0.001023464,0.001667387
14.26217439,-0.001009679,0.001630697
14.260649,-0.001061583,0.001653841
14.25912361,-0.001002867,0.001661442
14.25759822,-0.001006929,0.001623684
14.25607283,-0.001043016,0.001651901
14.25454744,-0.001015034,0.001621639
14.25302205,-0.001024832,0.001624858
14.25149666,-0.001038019,0.001655001
14.24997127,-0.001042188,0.00162254
14.24844587,-0.001049296,0.001664441
14.24692048,-0.00100113,0.001679224
14.24539509,-0.001023716,0.001623482
14.2438697,-0.001057793,0.001630738
14.24234431,-0.001025752,0.001665166
14.24081892,-0.001048305,0.001661387
14.23929353,-0.000993364,0.001642062
14.23776814,-0.001055179,0.001666121
14.23624275,-0.001041175,0.001634266
14.23471735,-0.001025887,0.001664583
14.23319196,-0.001020501,0.001635238
14.23166657,-0.001000524,0.001657099
14.23014118,-0.001037208,0.001655297
14.22861579,-0.001015642,0.001621051
14.2270904,-0.001060171,0.001649726
14.22556501,-0.00103434,0.001685799
14.22403962,-0.001002029,0.001656803
14.22251423,-0.001005314,0.001639792
14.22098884,-0.001009841,0.001660759
14.21946344,-0.001014195,0.001613538
14.21793805,-0.001022718,0.001643431
14.21641266,-0.001044426,0.001655275
14.21488727,-0.001053611,0.0016213
14.21336188,-0.001030917,0.001650938
14.21183649,-0.001034142,0.001684041
14.2103111,-0.001026168,0.001669449
14.20878571,-0.001048859,0.001647605
14.20726032,-0.00099424,0.001668421
14.20573493,-0.001020506,0.001648772
14.20420953,-0.001019907,0.001635478
14.20268414,-0.001029582,0.001647067
14.20115875,-0.001042455,0.001685235
14.19963336,-0.000999594,0.001661138
14.19810797,-0.000994142,0.001650113
14.19658258,-0.001048502,0.001657179
14.19505719,-0.001021007,0.001644671
14.1935318,-0.000983653,0.001631189
14.19200641,-0.001029935,0.001642626
14.19048101,-0.001045381,0.001617976
14.18895562,-0.001024091,0.001657276
14.18743023,-0.00102301,0.001654858
14.18590484,-0.001024307,0.001632748
14.18437945,-0.001022484,0.00162032
14.18285406,-0.001047467,0.00166287
14.18132867,-0.001041541,0.001652592
14.17980328,-0.001064177,0.001666256
14.17827789,-0.001062189,0.001639922
14.1767525,-0.001011201,0.001658106
14.1752271,-0.001055775,0.001681232
14.17370171,-0.00102431,0.001702801
14.17217632,-0.000985159,0.001646077
14.17065093,-0.001031958,0.001662537
14.16912554,-0.001036249,0.001683533
14.16760015,-0.000997952,0.001671316
14.16607476,-0.001038105,0.001631699
14.16454937,-0.001038862,0.001663636
14.16302398,-0.001006801,0.001660652
14.16149859,-0.001035136,0.001671949
14.15997319,-0.000982175,0.001692998
14.1584478,-0.001009223,0.001628723
14.15692241,-0.000998076,0.001648785
14.15539702,-0.001050024,0.001649185
14.15387163,-0.001037665,0.001652276
14.15234624,-0.001010823,0.001663077
14.15082085,-0.001013317,0.001639943
14.14929546,-0.001007813,0.00164148
14.14777007,-0.001055469,0.001633728
14.14624467,-0.001036745,0.00166976
14.14471928,-0.001034345,0.001673002
14.14319389,-0.001045119,0.001658138
14.1416685,-0.001028327,0.0016594
14.14014311,-0.0010202,0.001664934
14.13861772,-0.000994427,0.001662774
14.13709233,-0.001029554,0.001674714
14.13556694,-0.001006343,0.001671218
14.13404155,-0.001020028,0.00163222
14.13251616,-0.001030555,0.001621829
14.13099076,-0.001027248,0.001673513
14.12946537,-0.001037965,0.001650648
14.12793998,-0.001027524,0.001667072
14.12641459,-0.001025171,0.001636311
14.1248892,-0.001044026,0.001654022
14.12336381,-0.001020303,0.001652207
14.12183842,-0.0010298,0.001659944
14.12031303,-0.001043694,0.001671085
14.11878764,-0.001062086,0.001647512
14.11726224,-0.001047354,0.001667158
14.11573685,-0.001027302,0.001689792
14.11421146,-0.000984466,0.00167655
14.11268607,-0.00101463,0.001649139
14.11116068,-0.001030644,0.001659289
14.10963529,-0.001030957,0.001650021
14.1081099,-0.001011145,0.001598348
14.10658451,-0.001067914,0.001676729
14.10505912,-0.001045728,0.001658621
14.10353373,-0.001059126,0.001664611
14.10200833,-0.001013719,0.001648453
14.10048294,-0.00105544,0.001644168
14.09895755,-0.00104566,0.001680509
14.09743216,-0.001072503,0.001672313
14.09590677,-0.001046251,0.001660324
14.09438138,-0.001048696,0.001675341
14.09285599,-0.001036812,0.001705125
14.0913306,-0.001024561,0.00166604
14.08980521,-0.001047893,0.001671381
14.08827982,-0.001040838,0.001713702
14.08675442,-0.001031844,0.001646734
14.08522903,-0.001023303,0.001686852
14.08370364,-0.001059477,0.001673023
14.08217825,-0.001051094,0.001723758
14.08065286,-0.001022943,0.001679714
14.07912747,-0.000999488,0.001694961
14.07760208,-0.00100626,0.001672312
14.07607669,-0.001016725,0.001655649
14.0745513,-0.001009985,0.001676708
14.0730259,-0.001029037,0.001696416
14.07150051,-0.001013868,0.001648607
14.06997512,-0.001018323,0.001675006
14.06844973,-0.001012719,0.00164388
14.06692434,-0.001054072,0.001665232
14.06539895,-0.001031353,0.001655496
14.06387356,-0.001002158,0.001682849
14.06234817,-0.00102289,0.001648233
14.06082278,-0.001045451,0.001641092
14.05929739,-0.001056044,0.00165964
14.05777199,-0.001032312,0.001662115
14.0562466,-0.001053781,0.001657567
14.05472121,-0.001054212,0.001689069
14.05319582,-0.001068925,0.001664992
14.05167043,-0.001063466,0.001691599
14.05014504,-0.001052463,0.001694732
14.04861965,-0.001013564,0.00166055
14.04709426,-0.00104506,0.001677904
14.04556887,-0.001019684,0.001682701
14.04404347,-0.001024585,0.001707726
14.04251808,-0.001050491,0.001647163
14.04099269,-0.001050378,0.001706114
14.0394673,-0.001060316,0.001661859
14.03794191,-0.001036046,0.001689316
14.03641652,-0.001022682,0.00166591
14.03489113,-0.001049832,0.001670082
14.03336574,-0.001054738,0.001687529
14.03184035,-0.001036107,0.001706799
14.03031496,-0.001042698,0.001685302
14.02878956,-0.001057817,0.001690771
14.02726417,-0.001011795,0.001696401
14.02573878,-0.001036199,0.001715181
14.02421339,-0.001036737,0.001685668
14.022688,-0.001041559,0.001685148
14.02116261,-0.001011768,0.00169076
14.01963722,-0.001049,0.001664201
14.01811183,-0.001015166,0.001693755
14.01658644,-0.001003586,0.001689292
14.01506105,-0.001057053,0.001649828
14.01353565,-0.001038216,0.001645539
14.01201026,-0.001077999,0.001696642
14.01048487,-0.001057645,0.001673529
14.00895948,-0.001059324,0.001692233
14.00743409,-0.001040297,0.001723281
14.0059087,-0.001009514,0.001724302
14.00438331,-0.001043405,0.001646736
14.00285792,-0.001051919,0.001718303
14.00133253,-0.001040613,0.001684753
13.99980713,-0.001035823,0.001692907
13.99828174,-0.001028602,0.001677726
13.99675635,-0.001061188,0.001658507
13.99523096,-0.001071628,0.001710057
13.99370557,-0.001021056,0.001684613
13.99218018,-0.001061882,0.001707739
13.99065479,-0.001056993,0.001715646
13.9891294,-0.001047055,0.001740822
13.98760401,-0.001028764,0.001686488
13.98607862,-0.001048166,0.001706098
13.98455322,-0.001031988,0.001707829
13.98302783,-0.001014083,0.00171639
13.98150244,-0.001037474,0.001680967
13.97997705,-0.001039251,0.001687397
13.97845166,-0.001051847,0.001683622
13.97692627,-0.001031866,0.001700807
13.97540088,-0.001044507,0.001719991
13.97387549,-0.001051938,0.001715631
13.9723501,-0.001033591,0.001701897
13.97082471,-0.001037704,0.001694491
13.96929931,-0.001018898,0.001711729
13.96777392,-0.00106862,0.001700206
13.96624853,-0.001047446,0.001718161
13.96472314,-0.001035336,0.001735794
13.96319775,-0.001001423,0.00171476
13.96167236,-0.00104313,0.001683927
13.96014697,-0.000998348,0.00172918
13.95862158,-0.001027605,0.001703412
13.95709619,-0.00104373,0.001667073
13.95557079,-0.001028936,0.001706077
13.9540454,-0.001030766,0.001718507
13.95252001,-0.001034084,0.001716516
13.95099462,-0.001014876,0.001724183
13.94946923,-0.001016225,0.001675068
13.94794384,-0.001035942,0.001692502
13.94641845,-0.001059792,0.001687646
13.94489306,-0.001032822,0.001706426
13.94336767,-0.001023299,0.001705002
13.94184228,-0.00105493,0.001670978
13.94031688,-0.001047858,0.001721267
13.93879149,-0.00105377,0.001719196
13.9372661,-0.0010364,0.00171387
13.93574071,-0.001040779,0.00169972
13.93421532,-0.001037734,0.001719714
13.93268993,-0.001038028,0.001718543
13.93116454,-0.001037802,0.001715486
13.92963915,-0.001011373,0.001716947
13.92811376,-0.001049279,0.001715832
13.92658836,-0.001062271,0.001697628
13.92506297,-0.001023849,0.001732939
13.92353758,-0.001013785,0.001719728
13.92201219,-0.001034054,0.001754645
13.9204868,-0.001029966,0.001712018
13.91896141,-0.001013864,0.001730029
13.91743602,-0.00103427,0.001705475
13.91591063,-0.000977226,0.001702302
13.91438524,-0.001028219,0.001716863
13.91285985,-0.001049366,0.001684842
13.91133445,-0.001031853,0.001706603
13.90980906,-0.001027349,0.0016979
13.90828367,-0.001049263,0.001743013
13.90675828,-0.000996397,0.001692839
13.90523289,-0.001013859,0.001714073
13.9037075,-0.001044017,0.0016913
13.90218211,-0.001039992,0.00169837
13.90065672,-0.001019428,0.00173055
13.89913133,-0.001025975,0.001710798
13.89760594,-0.000990581,0.001705236
13.89608054,-0.001052256,0.001697875
13.89455515,-0.001041932,0.001703546
13.89302976,-0.001020626,0.001680208
13.89150437,-0.001034095,0.001688454
13.88997898,-0.001045689,0.001705413
13.88845359,-0.001064073,0.001698165
13.8869282,-0.001042594,0.001740354
13.88540281,-0.001069548,0.001707763
13.88387742,-0.001043106,0.001708249
13.88235202,-0.0010391,0.001739005
13.88082663,-0.001021553,0.00172074
13.87930124,-0.001050379,0.001706343
13.87777585,-0.001047064,0.001694641
13.87625046,-0.001026725,0.001744988
13.87472507,-0.001063178,0.001737453
